Tract_block,quarter,HOMICIDE,PERSONAL,PROP
'007200':'1007',2011Q2,0,0,5
'007200':'1007',2011Q3,0,0,2
'007200':'1007',2011Q4,0,0,1
'007200':'1007',2012Q1,0,2,0
'007200':'1007',2012Q2,0,0,1
'007200':'1007',2012Q3,0,0,3
'007200':'1007',2012Q4,0,1,1
'007200':'1007',2013Q1,0,1,0
'007200':'1007',2013Q2,0,0,2
'007200':'1007',2013Q4,0,1,1
'007200':'1007',2014Q1,0,0,1
'007200':'1007',2015Q1,0,2,0
'007200':'1007',2015Q2,0,1,0
'007200':'1007',2015Q3,0,1,0
'007200':'1007',2015Q4,0,0,1
'007200':'1007',2016Q2,0,2,0
'007200':'1007',2016Q4,0,3,1
'007200':'1007',2017Q2,0,1,1
'007200':'1007',2017Q3,0,0,1
'007200':'1007',2017Q4,0,0,1
'007200':'1007',2019Q1,0,1,0
'007200':'1011',2009Q1,0,0,5
'007200':'1011',2009Q2,0,0,5
'007200':'1011',2009Q4,0,0,2
'007200':'1011',2010Q2,0,0,1
'007200':'1011',2010Q4,0,0,3
'007200':'1011',2011Q1,0,0,2
'007200':'1011',2011Q3,0,0,3
'007200':'1011',2012Q1,0,0,3
'007200':'1011',2012Q2,0,0,2
'007200':'1011',2012Q3,0,1,1
'007200':'1011',2012Q4,0,0,1
'007200':'1011',2013Q1,0,0,3
'007200':'1011',2013Q2,0,0,2
'007200':'1011',2013Q3,0,0,2
'007200':'1011',2013Q4,0,0,1
'007200':'1011',2014Q1,0,0,1
'007200':'1011',2014Q2,0,0,1
'007200':'1011',2014Q3,0,0,1
'007200':'1011',2014Q4,0,1,3
'007200':'1011',2015Q1,0,1,2
'007200':'1011',2015Q2,0,0,4
'007200':'1011',2015Q3,0,0,3
'007200':'1011',2016Q1,0,0,2
'007200':'1011',2016Q2,0,1,1
'007200':'1011',2016Q4,0,0,2
'007200':'1011',2017Q1,0,0,2
'007200':'1011',2017Q3,0,0,3
'007200':'1011',2018Q1,0,0,1
'007200':'1011',2018Q2,0,1,1
'007200':'1011',2018Q3,0,0,3
'007200':'1011',2018Q4,0,0,2
'007200':'1011',2019Q1,0,0,1
'007200':'1012',2011Q2,0,0,1
'007200':'1015',2009Q3,0,0,1
'007200':'1015',2009Q4,0,2,1
'007200':'1015',2010Q1,0,0,1
'007200':'1015',2010Q2,0,1,1
'007200':'1015',2010Q3,0,2,0
'007200':'1015',2011Q3,0,0,1
'007200':'1015',2011Q4,0,1,1
'007200':'1015',2012Q1,0,0,1
'007200':'1015',2012Q3,0,0,1
'007200':'1015',2013Q2,0,1,0
'007200':'1015',2013Q3,0,0,1
'007200':'1015',2013Q4,0,1,0
'007200':'1015',2014Q1,0,3,0
'007200':'1015',2015Q2,0,0,2
'007200':'1015',2018Q2,0,1,0
'007200':'1015',2018Q3,0,0,1
'007200':'1016',2012Q3,0,1,0
'007200':'1017',2010Q4,0,0,1
'007200':'1017',2011Q4,0,1,0
'007200':'1017',2013Q3,0,1,0
'007200':'1018',2010Q1,0,0,1
'007200':'1018',2010Q4,0,1,1
'007200':'1018',2011Q1,0,0,1
'007200':'1018',2012Q3,0,0,1
'007200':'1018',2013Q1,0,1,0
'007200':'1018',2013Q2,0,0,2
'007200':'1018',2013Q3,1,1,0
'007200':'1018',2019Q1,0,1,0
'007200':'1019',2009Q1,0,2,0
'007200':'1019',2009Q2,0,1,0
'007200':'1019',2010Q1,0,1,0
'007200':'1019',2013Q1,0,0,1
'007200':'1019',2013Q3,0,2,0
'007200':'1019',2014Q1,0,0,1
'007200':'1019',2016Q1,0,0,1
'007200':'1019',2017Q2,0,1,0
'007200':'1019',2018Q3,0,0,1
'007200':'1022',2009Q2,0,0,1
'007200':'1022',2009Q3,1,0,0
'007200':'1022',2009Q4,0,0,3
'007200':'1022',2010Q1,0,0,2
'007200':'1022',2010Q2,0,1,4
'007200':'1022',2010Q3,0,1,1
'007200':'1022',2010Q4,0,1,0
'007200':'1022',2011Q1,0,1,0
'007200':'1022',2011Q2,0,0,2
'007200':'1022',2011Q3,0,2,1
'007200':'1022',2011Q4,0,0,2
'007200':'1022',2012Q1,0,1,0
'007200':'1022',2012Q2,0,0,1
'007200':'1022',2012Q4,0,0,1
'007200':'1022',2013Q1,0,1,2
'007200':'1022',2013Q2,0,0,2
'007200':'1022',2013Q3,0,0,3
'007200':'1022',2013Q4,0,1,5
'007200':'1022',2014Q1,0,1,5
'007200':'1022',2014Q2,0,1,2
'007200':'1022',2014Q3,0,0,3
'007200':'1022',2014Q4,0,2,0
'007200':'1022',2015Q1,0,0,3
'007200':'1022',2015Q3,0,0,3
'007200':'1022',2015Q4,0,1,4
'007200':'1022',2016Q1,0,0,6
'007200':'1022',2016Q2,0,1,3
'007200':'1022',2016Q3,0,0,2
'007200':'1022',2016Q4,0,1,2
'007200':'1022',2017Q1,0,0,2
'007200':'1022',2017Q2,0,3,1
'007200':'1022',2017Q3,0,2,0
'007200':'1022',2017Q4,0,0,1
'007200':'1022',2018Q2,0,1,1
'007200':'1022',2018Q3,0,0,1
'007200':'1022',2018Q4,0,1,3
'007200':'1023',2005Q3,0,0,1
'007200':'1023',2009Q1,0,3,6
'007200':'1023',2009Q2,0,3,9
'007200':'1023',2009Q3,0,1,10
'007200':'1023',2009Q4,0,2,12
'007200':'1023',2010Q1,0,2,4
'007200':'1023',2010Q2,0,4,9
'007200':'1023',2010Q3,0,0,8
'007200':'1023',2010Q4,0,2,7
'007200':'1023',2011Q1,0,0,3
'007200':'1023',2011Q2,0,0,4
'007200':'1023',2011Q3,0,5,2
'007200':'1023',2011Q4,0,6,11
'007200':'1023',2012Q1,0,1,7
'007200':'1023',2012Q2,0,3,5
'007200':'1023',2012Q3,0,2,4
'007200':'1023',2012Q4,0,3,6
'007200':'1023',2013Q1,0,1,2
'007200':'1023',2013Q2,0,1,5
'007200':'1023',2013Q3,0,2,1
'007200':'1023',2013Q4,0,0,1
'007200':'1023',2014Q1,1,1,8
'007200':'1023',2014Q2,0,1,1
'007200':'1023',2014Q3,0,3,0
'007200':'1023',2014Q4,0,1,1
'007200':'1023',2015Q1,0,0,2
'007200':'1023',2015Q2,0,0,6
'007200':'1023',2015Q3,0,1,8
'007200':'1023',2015Q4,0,0,2
'007200':'1023',2016Q1,0,0,1
'007200':'1023',2016Q2,0,2,2
'007200':'1023',2016Q3,0,1,9
'007200':'1023',2016Q4,0,2,1
'007200':'1023',2017Q2,0,0,7
'007200':'1023',2017Q3,0,1,4
'007200':'1023',2017Q4,0,0,3
'007200':'1023',2018Q1,0,0,2
'007200':'1023',2018Q2,0,0,2
'007200':'1023',2018Q3,0,0,1
'007200':'1023',2018Q4,0,0,1
'007200':'1023',2019Q1,0,0,1
'007200':'1024',2009Q1,0,3,1
'007200':'1024',2009Q2,0,1,1
'007200':'1024',2009Q3,0,0,1
'007200':'1024',2009Q4,0,1,3
'007200':'1024',2010Q1,0,0,2
'007200':'1024',2010Q2,0,1,1
'007200':'1024',2010Q3,0,0,3
'007200':'1024',2010Q4,0,1,0
'007200':'1024',2011Q2,0,1,1
'007200':'1024',2011Q3,0,2,4
'007200':'1024',2011Q4,0,0,7
'007200':'1024',2012Q1,0,3,5
'007200':'1024',2012Q2,0,1,1
'007200':'1024',2012Q3,0,0,4
'007200':'1024',2012Q4,0,0,1
'007200':'1024',2013Q1,0,1,1
'007200':'1024',2013Q2,0,0,2
'007200':'1024',2013Q3,0,0,2
'007200':'1024',2013Q4,0,1,3
'007200':'1024',2014Q1,0,1,0
'007200':'1024',2014Q3,0,1,1
'007200':'1024',2014Q4,0,0,2
'007200':'1024',2015Q1,0,1,0
'007200':'1024',2015Q2,0,1,0
'007200':'1024',2015Q3,0,0,2
'007200':'1024',2016Q1,0,0,1
'007200':'1025',2009Q1,1,3,0
'007200':'1025',2009Q2,0,0,1
'007200':'1025',2009Q3,1,0,2
'007200':'1025',2009Q4,0,0,2
'007200':'1025',2010Q1,0,0,3
'007200':'1025',2010Q2,0,2,1
'007200':'1025',2010Q3,0,0,1
'007200':'1025',2010Q4,0,1,3
'007200':'1025',2011Q1,1,0,2
'007200':'1025',2011Q2,0,4,5
'007200':'1025',2011Q3,0,1,2
'007200':'1025',2011Q4,0,1,7
'007200':'1025',2012Q1,0,1,3
'007200':'1025',2012Q3,0,0,1
'007200':'1025',2012Q4,0,0,1
'007200':'1025',2013Q1,0,2,2
'007200':'1025',2013Q2,0,1,1
'007200':'1025',2013Q3,0,1,1
'007200':'1025',2013Q4,0,1,1
'007200':'1025',2014Q1,0,0,1
'007200':'1025',2014Q2,0,0,1
'007200':'1025',2014Q3,0,0,1
'007200':'1025',2014Q4,0,1,0
'007200':'1025',2015Q4,0,1,0
'007200':'1025',2016Q2,0,1,0
'007200':'1025',2016Q3,0,0,2
'007200':'1025',2016Q4,0,2,0
'007200':'1025',2017Q1,0,1,0
'007200':'1025',2018Q2,0,1,0
'007200':'1025',2018Q3,0,2,1
'007200':'1025',2019Q1,0,0,1
'007200':'1026',2008Q3,0,0,1
'007200':'1026',2009Q1,0,0,3
'007200':'1026',2009Q3,0,2,4
'007200':'1026',2009Q4,0,0,20
'007200':'1026',2010Q1,0,4,7
'007200':'1026',2010Q2,0,2,8
'007200':'1026',2010Q3,0,0,12
'007200':'1026',2010Q4,0,0,8
'007200':'1026',2011Q1,0,1,3
'007200':'1026',2011Q2,0,3,2
'007200':'1026',2011Q3,0,4,5
'007200':'1026',2011Q4,0,2,9
'007200':'1026',2012Q1,0,3,2
'007200':'1026',2012Q2,0,5,4
'007200':'1026',2012Q3,0,2,8
'007200':'1026',2012Q4,0,5,2
'007200':'1026',2013Q1,0,3,3
'007200':'1026',2013Q2,0,3,8
'007200':'1026',2013Q3,0,4,7
'007200':'1026',2013Q4,0,2,8
'007200':'1026',2014Q1,0,2,4
'007200':'1026',2014Q2,0,1,7
'007200':'1026',2014Q3,0,4,3
'007200':'1026',2014Q4,0,1,4
'007200':'1026',2015Q1,0,4,5
'007200':'1026',2015Q2,0,4,6
'007200':'1026',2015Q3,0,6,8
'007200':'1026',2015Q4,0,3,7
'007200':'1026',2016Q1,0,4,5
'007200':'1026',2016Q2,0,2,4
'007200':'1026',2016Q3,0,4,5
'007200':'1026',2016Q4,0,3,1
'007200':'1026',2017Q1,0,4,7
'007200':'1026',2017Q2,0,2,4
'007200':'1026',2017Q3,0,3,6
'007200':'1026',2017Q4,0,1,4
'007200':'1026',2018Q1,0,2,1
'007200':'1026',2018Q2,0,3,5
'007200':'1026',2018Q3,0,3,3
'007200':'1026',2018Q4,0,0,8
'007200':'1026',2019Q1,0,2,2
'007200':'1027',2009Q4,0,0,1
'007200':'1027',2010Q1,0,0,3
'007200':'1027',2010Q3,0,1,1
'007200':'1027',2010Q4,0,0,1
'007200':'1027',2011Q1,0,1,0
'007200':'1027',2011Q4,0,1,0
'007200':'1027',2012Q2,0,0,1
'007200':'1027',2012Q3,0,0,1
'007200':'1027',2013Q3,0,2,0
'007200':'1027',2014Q4,0,1,0
'007200':'1027',2015Q3,0,1,1
'007200':'1027',2016Q1,0,1,0
'007200':'1027',2017Q1,0,1,0
'007200':'1027',2017Q2,0,0,1
'007200':'1027',2017Q3,0,1,0
'007200':'1027',2017Q4,0,1,0
'007200':'1028',2009Q1,0,0,1
'007200':'1028',2009Q2,0,1,0
'007200':'1028',2009Q3,0,0,1
'007200':'1028',2009Q4,0,0,1
'007200':'1028',2010Q2,0,0,1
'007200':'1028',2010Q3,0,0,1
'007200':'1028',2011Q1,0,1,0
'007200':'1028',2011Q2,0,1,0
'007200':'1028',2011Q4,0,3,0
'007200':'1028',2012Q4,0,0,1
'007200':'1028',2013Q4,0,1,0
'007200':'1028',2014Q2,0,1,0
'007200':'1028',2015Q1,0,0,1
'007200':'1028',2015Q3,0,0,1
'007200':'1028',2015Q4,0,1,0
'007200':'1028',2016Q1,0,0,1
'007200':'1028',2016Q2,0,2,0
'007200':'1028',2016Q4,0,1,0
'007200':'1028',2017Q1,0,1,0
'007200':'1028',2017Q2,0,0,1
'007200':'1028',2017Q3,0,1,0
'007200':'1028',2017Q4,0,1,0
'007200':'1028',2019Q1,0,0,1
'007200':'1029',2009Q3,0,0,2
'007200':'1029',2010Q1,0,0,1
'007200':'1029',2011Q2,0,0,1
'007200':'1029',2011Q4,0,0,1
'007200':'1029',2012Q3,0,0,1
'007200':'1029',2013Q1,0,0,2
'007200':'1029',2015Q4,0,0,1
'007200':'1029',2016Q1,0,0,1
'007200':'1029',2016Q4,0,0,1
'007200':'1029',2017Q1,0,1,0
'007200':'1029',2017Q3,0,0,1
'007200':'1030',2009Q2,0,0,1
'007200':'1030',2009Q4,0,1,1
