Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
190141618,2019-01-14,2019-01-14,0750,2019-01-14,1750,104,,2,1097 WESTVIEW DR SW,Evening Watch,26,BURGLARY-RESIDENCE,0521,2204,Ashview Heights,T,33.747140000000002,-84.423410000000004
190140184,2019-01-14,2019-01-14,0205,2019-01-14,0213,307,,,1723 LAKEWOOD AVE SE,Morning Watch,8,BURGLARY-NONRES,0512,2203,Lakewood Heights,Y,33.706960000000002,-84.380219999999994
190140462,2019-01-14,2019-01-14,0730,2019-01-14,0750,109,,,555 CHURCH ST NW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,Center Hill,J,33.771120000000003,-84.466759999999994
190140904,2019-01-14,2019-01-13,2200,2019-01-14,0600,103,,,900 NEAL ST NW,Day Watch,20,BURGLARY-RESIDENCE,0511,2202,English Avenue,L,33.766309999999997,-84.41695
190141104,2019-01-14,2019-01-14,1300,2019-01-14,1339,503,,,930 SPRING ST NW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Midtown,E,33.780099999999997,-84.389420000000001
190141188,2019-01-14,2019-01-14,1400,2019-01-14,1426,301,,,549 MELLVIEW AVE SW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Capitol View Manor,X,33.718029999999999,-84.40558
190141338,2019-01-14,2018-12-27,0200,2019-01-14,1545,112,,,832 HARWELL RD NW,Evening Watch,20,BURGLARY-RESIDENCE,0511,2202,Collier Heights,I,33.778120000000001,-84.495230000000006
190140347,2019-01-14,2019-01-14,0615,2019-01-14,0628,512,,,196 PEACHTREE ST SW,Morning Watch,13,AGG ASSAULT,0430,1315,Downtown,M,33.749160000000003,-84.394300000000001
190141930,2019-01-14,2019-01-14,2100,2019-01-14,2112,403,,,1452 CONNALLY AVE SW,Evening Watch,20,AGG ASSAULT,0430,1315,Oakland City,S,33.715510000000002,-84.429310000000001
190140262,2019-01-14,2019-01-14,0330,2019-01-14,0340,103,,,576 NORTHSIDE DR,Morning Watch,13,HOMICIDE,0110,0911,English Avenue,L,33.770850000000003,-84.405540000000002
190142012,2019-01-14,2019-01-14,2220,2019-01-14,2226,205,,,1892 HOWELL MILL RD NW,Morning Watch,23,ROBBERY-COMMERCIAL,0342,1203,Wildwood (NPU-C),C,33.806730000000002,-84.413160000000005
190140140,2019-01-14,2019-01-14,0010,2019-01-14,0135,512,,,275 PRYOR ST SW,Morning Watch,13,ROBBERY-PEDESTRIAN,0341,1206,Downtown,M,33.74747,-84.394149999999996
190141842,2019-01-14,2019-01-14,0745,2019-01-14,1955,303,,1201,505 FULTON ST SW,Evening Watch,26,AUTO THEFT,0730,2434,Mechanicsville,V,33.741079999999997,-84.404269999999997
190140807,2019-01-14,2019-01-14,1030,2019-01-14,1100,308,,,990 NEW TOWN CIR SE,Day Watch,26,ROBBERY-PEDESTRIAN,0311,1204,Thomasville Heights,Z,33.707619999999999,-84.359759999999994
190141297,2019-01-14,2019-01-14,1500,2019-01-14,1525,109,,,972 ADA AVE NW ,Evening Watch,13,ROBBERY-PEDESTRIAN,0311,1212,Almond Park,G,33.781680000000001,-84.465389999999999
190141734,2019-01-14,2019-01-14,1845,2019-01-14,1850,201,,,2788 DEFOORS FERRY RD NW @DEFOORS FERRY MANOR,Evening Watch,18,ROBBERY-PEDESTRIAN,0311,1204,,C,33.820979999999999,-84.446920000000006
190141846,2019-01-14,2019-01-14,2000,2019-01-14,2006,105,,,102 OLLIE ST NW @WASHINGTON PARK,Evening Watch,31,ROBBERY-PEDESTRIAN,0311,1212,Washington Park,K,33.757350000000002,-84.421400000000006
190141894,2019-01-14,2019-01-14,1945,2019-01-14,2000,404,,,763 CASCADE AVE SW,Evening Watch,26,AGG ASSAULT,0410,1314,Westview,T,33.734830000000002,-84.4375
190141948,2019-01-14,2019-01-14,2100,2019-01-14,2127,301,,,1449 ALLENE AVE SW,Evening Watch,20,AGG ASSAULT,0410,1314,Capitol View,X,33.71528,-84.413139999999999
190140200,2019-01-14,2019-01-14,0210,2019-01-14,0215,509,,,510 PIEDMONT AVE NE,Morning Watch,13,AUTO THEFT,0710,2404,Downtown,M,33.768349999999998,-84.382099999999994
190140211,2019-01-14,2019-01-14,0235,2019-01-14,0255,107,,,1617 JOSEPH E BOONE BLVD NW,Morning Watch,23,AUTO THEFT,0710,2404,Grove Park,J,33.763660000000002,-84.440740000000005
190140246,2019-01-14,2019-01-14,0307,2019-01-14,0310,509,,,610 SPRING ST NW,Morning Watch,23,AUTO THEFT,0710,2404,Downtown,M,33.771009999999997,-84.388949999999994
190140266,2019-01-14,2019-01-13,1930,2019-01-14,0350,406,,,3164 CUSHMAN CIR SW,Evening Watch,13,AUTO THEFT,0710,2404,,I,33.748980000000003,-84.491680000000002
190140497,2019-01-14,2019-01-13,2300,2019-01-14,0800,213,,,1781 FLAGLER AVE NE,Morning Watch,13,AUTO THEFT,0710,2404,Piedmont Heights,F,33.803359999999998,-84.374369999999999
190140717,2019-01-14,2018-02-01,0001,2019-01-14,1030,313,,,1255 S RIVER INDUSTRIAL BLVD SE,Day Watch,99,AUTO THEFT,0710,2404,South River Gardens,Z,33.682870000000001,-84.350930000000005
190140725,2019-01-14,2019-01-13,1200,2019-01-14,1000,608,,,364 ELMIRA PL NE,Day Watch,13,AUTO THEFT,0710,2404,Candler Park,N,33.7639,-84.346999999999994
190140789,2019-01-14,2018-10-07,1200,2019-01-04,2042,405,,31,31 PEYTON PL SW,Evening Watch,20,AUTO THEFT,0710,2404,Harland Terrace,I,33.753039999999999,-84.476699999999994
190140816,2019-01-14,2019-01-14,0100,2019-01-14,0115,210,,,3464 ROXBORO RD NE UNIT 1201,Morning Watch,99,AUTO THEFT,0710,2404,Buckhead Heights,B,33.849139999999998,-84.354780000000005
190140840,2019-01-14,2019-01-14,1120,2019-01-14,1127,611,,,2315 GLENWOOD AVE SE,Day Watch,23,AUTO THEFT,0710,2404,East Lake,O,33.739840000000001,-84.311490000000006
190140884,2019-01-14,2019-01-14,1145,2019-01-14,1150,104,,,1155 FOUNTAIN DR SW,Day Watch,18,AUTO THEFT,0710,2404,Just Us,T,33.75179,-84.425280000000001
190141662,2019-01-14,2019-01-14,1620,2019-01-14,1630,605,,,732 MERCER ST SE,Evening Watch,13,AUTO THEFT,0710,2404,Grant Park,W,33.735819999999997,-84.363370000000003
190141676,2019-01-14,2019-01-13,2000,2019-01-14,0700,114,,,3769 CROSBY DR NW,Evening Watch,20,AUTO THEFT,0710,2404,Carroll Heights,H,33.77299,-84.51088
190141737,2019-01-14,2019-01-14,1840,2019-01-14,1854,405,,,2456 MARTIN L KING JR DR SW,Evening Watch,20,AUTO THEFT,0710,2404,Harland Terrace,I,33.751660000000001,-84.467889999999997
190141802,2019-01-14,2019-01-14,1800,2019-01-14,1900,507,,,74 NORTHSIDE DR SW,Evening Watch,23,AUTO THEFT,0710,2404,Castleberry Hill,M,33.752670000000002,-84.402519999999996
190141844,2019-01-14,2019-01-14,2000,2019-01-14,2005,204,,,1019 COLLIER RD NW,Evening Watch,18,AUTO THEFT,0710,2404,,C,33.811869999999999,-84.420569999999998
190141851,2019-01-14,2019-01-14,1800,2019-01-14,2000,213,,,2165 CHESHIRE BRIDGE RD NE,Evening Watch,,AUTO THEFT,0710,2404,Lindridge/Martin Manor,F,33.813409999999998,-84.353470000000002
190142021,2019-01-14,2019-01-14,2225,2019-01-14,2232,605,,,448 BOULEVARD SE,Morning Watch,23,AUTO THEFT,0710,2404,Grant Park,W,33.74203,-84.367559999999997
190140398,2019-01-14,2019-01-11,1500,2019-01-14,0800,210,,,3478 LAKESIDE DR NE,Morning Watch,6,LARCENY-NON VEHICLE,0690,2399,Buckhead Heights,B,33.848680000000002,-84.357140000000001
190140493,2019-01-14,2019-01-12,1730,2019-01-14,0700,503,,,1121 PEACHTREE WALK NE,Morning Watch,6,LARCENY-NON VEHICLE,0690,2399,Midtown,E,33.785429999999998,-84.386150000000001
190140691,2019-01-14,2019-01-09,1412,2019-01-09,1412,206,,,21 VERNON RD NW,Day Watch,20,LARCENY-NON VEHICLE,0690,2316,Peachtree Heights West,B,33.82938,-84.390479999999997
190140739,2019-01-14,2019-01-12,1500,2019-01-14,0630,207,,,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,Unknown,6,LARCENY-NON VEHICLE,0690,2399,,E,33.810000000000002,-84.395830000000004
190141281,2019-01-14,2019-01-14,1500,2019-01-14,1700,301,,,678 GILLETTE AVE SW,Evening Watch,13,LARCENY-NON VEHICLE,0690,2399,Adair Park,V,33.73263,-84.409959999999998
190141339,2019-01-14,2018-12-31,2300,2019-01-01,0100,503,,,227 10TH ST NE,Morning Watch,13,LARCENY-NON VEHICLE,0690,2399,Midtown,E,33.781689999999998,-84.379909999999995
190141340,2019-01-14,2019-01-08,1319,2019-01-09,0800,101,,,148 WALNUT ST SW,Evening Watch,20,LARCENY-NON VEHICLE,0690,2399,Atlanta University Center,T,33.750520000000002,-84.406300000000002
190141574,2019-01-14,2019-01-14,1509,2019-01-14,1509,606,,,986 MAULDIN ST SE,Evening Watch,21,LARCENY-NON VEHICLE,0690,2399,Reynoldstown,N,33.749409999999997,-84.354879999999994
190141825,2019-01-14,2019-01-14,1930,2019-01-14,1950,511,,,65 DECATUR ST SE,Evening Watch,13,ROBBERY-PEDESTRIAN,0331,1205,Downtown,M,33.753120000000003,-84.387829999999994
190140864,2019-01-14,2019-01-13,1600,2019-01-14,1139,313,,,I-285 EB EXPY SE / JONESBORO RD SE,Day Watch,99,LARCENY-FROM VEHICLE,0650,2304,South River Gardens,Z,33.651989999999998,-84.367009999999993
190140634,2019-01-14,2019-01-14,0930,2019-01-14,0940,511,APT,3B,12 BROAD ST SW,Day Watch,9,LARCENY-NON VEHICLE,0630,2303,Downtown,M,33.7532,-84.392009999999999
190140723,2019-01-14,2019-01-11,1000,2019-01-11,1500,207,STE,L100,35 COLLIER RD NW,Day Watch,99,LARCENY-NON VEHICLE,0670,2308,,E,33.808129999999998,-84.396590000000003
190141013,2019-01-14,2019-01-14,0050,2019-01-14,1254,311,,,2788 FORREST HILLS DR SW @DAYS INN SOUTH,Day Watch,20,LARCENY-NON VEHICLE,0670,2308,Hammond Park,X,33.678919999999998,-84.398979999999995
190141950,2019-01-14,2019-01-14,1933,2019-01-14,2000,509,APT,208,140 PINE ST NE,Evening Watch,14,LARCENY-NON VEHICLE,0670,2308,Downtown,M,33.767569999999999,-84.382900000000006
190141958,2019-01-14,2019-01-07,1800,2019-01-07,2100,208,,,3500 PEACHTREE RD NE,Evening Watch,24,LARCENY-NON VEHICLE,0670,2308,North Buckhead,B,33.853020000000001,-84.362780000000001
190141959,2019-01-14,2019-01-14,2100,2019-01-14,2200,306,,,1650 SYLVAN RD SW,Evening Watch,20,LARCENY-NON VEHICLE,0670,2308,Sylvan Hills,X,33.709850000000003,-84.417850000000001
190140845,2019-01-14,2019-01-14,1125,2019-01-14,1129,602,,,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,Day Watch,12,LARCENY-NON VEHICLE,0630,2303,Poncey-Highland,N,33.773400000000002,-84.354669999999999
190140963,2019-01-14,2019-01-14,1200,2019-01-14,1240,501,,,375 18TH ST NW @TARGET ,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Atlantic Station,E,33.793030000000002,-84.399209999999997
190141351,2019-01-14,2019-01-14,1554,2019-01-14,1639,609,,,1225 CAROLINE ST NE @TARGET - CAROLINE,Unknown,24,LARCENY-NON VEHICLE,0630,2303,Edgewood,O,33.756050000000002,-84.348129999999998
190141353,2019-01-14,2019-01-12,2020,2019-01-12,2038,210,,,3393 PEACHTREE RD,Evening Watch,24,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190141551,2019-01-14,2019-01-14,1700,2019-01-14,1700,102,,,835 MARTIN L KING JR DR NW,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Vine City,L,33.755040000000001,-84.414569999999998
190141648,2019-01-14,2019-01-14,1700,2019-01-14,1745,210,,,3393 PEACHTREE RD NE,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190141925,2019-01-14,2019-01-14,2049,2019-01-14,2110,210,,,3393 PEACHTREE RD NE @Multiple,Evening Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
190141063,2019-01-14,2019-01-13,2000,2019-01-14,1330,210,,,1011 HEATHERBROOKE LN,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Pine Hills,B,33.828110000000002,-84.354020000000006
190141208,2019-01-14,2019-01-14,1415,2019-01-14,1433,210,,,3639 PEACHTREE RD NE,Evening Watch,23,LARCENY-FROM VEHICLE,0640,2305,Ridgedale Park,B,33.853729999999999,-84.357770000000002
190141289,2019-01-14,2019-01-14,1500,2019-01-14,1519,209,,,4405 ROSWELL RD NE,Unknown,,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.874890000000001,-84.380700000000004
190141387,2019-01-14,2019-01-14,1330,2019-01-14,1430,501,,,1371 MARKET ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Atlantic Station,E,33.792099999999998,-84.394660000000002
190141391,2019-01-14,2019-01-14,1500,2019-01-14,1609,206,,,110 E ANDREWS DR NW @Multiple,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,South Tuxedo Park,B,33.842860000000002,-84.382660000000001
190141443,2019-01-14,2019-01-14,1600,2019-01-14,1620,208,,,3500 PEACHTREE RD NE @PHIPPS PLAZA,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.852519999999998,-84.361159999999998
190141469,2019-01-14,2019-01-14,1315,2019-01-14,1630,602,,,2 COPENHILL AVE NE,Evening Watch,13,LARCENY-FROM VEHICLE,0640,2305,Inman Park,N,33.763379999999998,-84.357259999999997
190141546,2019-01-14,2019-01-14,1500,2019-01-14,1710,211,,,2561 PIEDMONT RD NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.825609999999998,-84.364639999999994
190141658,2019-01-14,2019-01-14,1530,2019-01-14,1810,414,,,3730 CARMIA DR SW @PUBLIX - CARMIA,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Princeton Lakes,P,33.655729999999998,-84.510900000000007
190141706,2019-01-14,2019-01-14,1630,2019-01-14,1834,507,,,48 NORTHSIDE DR SW,Evening Watch,21,LARCENY-FROM VEHICLE,0640,2305,Castleberry Hill,M,33.753270000000001,-84.402709999999999
190141838,2019-01-14,2019-01-14,1110,2019-01-14,1250,501,,,497 ETHEL ST NW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.784669999999998,-84.403459999999995
190141858,2019-01-14,2019-01-14,1600,2019-01-14,1930,203,,,1738 MACARTHUR BLVD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Bolton,D,33.81326,-84.444800000000001
190141869,2019-01-14,2019-01-14,1930,2019-01-14,2010,204,,,1019 COLLIER RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,,C,33.811869999999999,-84.420569999999998
190141918,2019-01-14,2019-01-14,1930,2019-01-14,2102,402,,,1442 RICHLAND RD SW @OUTDOOR ACTIVITY CEN,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Oakland City,S,33.730269999999997,-84.434910000000002
190141993,2019-01-14,2019-01-14,1830,2019-01-14,2145,206,,,3199 PACES FERRY PL NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,South Tuxedo Park,B,33.84196,-84.381590000000003
190142015,2019-01-14,2019-01-14,2000,2019-01-14,2220,204,,,1801 HOWELL MILL RD NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.803879999999999,-84.412779999999998
190142016,2019-01-14,2019-01-14,2000,2019-01-14,2256,209,,,3653 ROSWELL RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.854649999999999,-84.382549999999995
190140030,2019-01-14,2019-01-13,2300,2019-01-14,0025,206,,,56 E ANDREWS DR NW @ANDREWS SQUARE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,South Tuxedo Park,B,33.843519999999998,-84.380920000000003
190140033,2019-01-14,2019-01-13,2330,2019-01-14,0026,210,,,3639 PEACHTREE RD NE,Morning Watch,23,LARCENY-FROM VEHICLE,0640,2305,Ridgedale Park,B,33.853929999999998,-84.357659999999996
190140228,2019-01-14,2019-01-13,1600,2019-01-14,0300,503,,,1041 W PEACHTREE ST NE ,Morning Watch,14,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.782879999999999,-84.387730000000005
190140304,2019-01-14,2019-01-14,0508,2019-01-14,0821,302,,3213,765 MCDANIEL ST SW,Day Watch,26,LARCENY-FROM VEHICLE,0640,2305,Pittsburgh,V,33.733960000000003,-84.401769999999999
190140305,2019-01-14,2019-01-14,0200,2019-01-14,0500,411,,F167,3000 CONTINENTAL COLONY PKWY SW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Greenbriar,R,33.680770000000003,-84.493700000000004
190140372,2019-01-14,2019-01-13,2100,2019-01-14,0700,305,,1709,187 MOURY AVE SW,Evening Watch,26,LARCENY-FROM VEHICLE,0640,2305,The Villages at Carver,Y,33.714489999999998,-84.391379999999998
190140399,2019-01-14,2019-01-13,2100,2019-01-14,0715,608,,,276 OXFORD PL NE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Lake Claire,N,33.761740000000003,-84.322969999999998
190140569,2019-01-14,2019-01-13,1900,2019-01-14,0800,405,,,2270 LARCHWOOD RD SW,Morning Watch,20,LARCENY-FROM VEHICLE,0640,2305,Florida Heights,I,33.747450000000001,-84.461370000000002
190140648,2019-01-14,2019-01-13,2300,2019-01-14,0900,213,,,1821 FLAGLER AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,Piedmont Heights,F,33.804070000000003,-84.374790000000004
190140690,2019-01-14,2019-01-14,0930,2019-01-14,0935,611,,,300 GREENHAVEN DR SE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,The Villages at East Lake,O,33.741639999999997,-84.31241
190140792,2019-01-14,2019-01-13,2300,2019-01-14,1050,208,,,3332 PEACHTREE RD NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.846919999999997,-84.370180000000005
190140854,2019-01-14,2019-01-14,1135,2019-01-14,1138,211,,,2625 PIEDMONT ROAD NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Lindbergh/Morosgo,B,33.82591,-84.367140000000006
190140955,2019-01-14,2019-01-14,1100,2019-01-14,1223,510,,,49 JESSE HILL JR DR SE,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.753309999999999,-84.381559999999993
190141401,2019-01-14,2019-01-14,1600,2019-01-14,1607,409,,,3090 CAMPBELLTON RD SW,Evening Watch,23,LARCENY-NON VEHICLE,0620,2302,Southwest,R,33.693379999999998,-84.48903
190150266,2019-01-15,2019-01-15,0340,2019-01-15,0348,503,,,1163 W PEACHTREE ST NE,Morning Watch,99,LARCENY-NON VEHICLE,0610,2301,Midtown,E,33.786090000000002,-84.387469999999993
190150050,2019-01-15,2019-01-14,1900,2019-01-15,0033,504,,,700 MARIETTA ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Marietta Street Artery,E,33.771970000000003,-84.401679999999999
190150213,2019-01-15,2019-01-14,1900,2019-01-15,0240,207,,,710 BERKELEY AVE NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Berkeley Park,D,33.797289999999997,-84.411349999999999
190150249,2019-01-15,2019-01-14,2245,2019-01-15,0330,114,,,1 SANDY CREEK RD,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Bankhead/Bolton,H,33.787140000000001,-84.509839999999997
190150377,2019-01-15,2019-01-14,2300,2019-01-15,0652,301,,,1454 GRAHAM ST SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Capitol View,X,33.715159999999997,-84.415869999999998
190150409,2019-01-15,2019-01-14,1800,2019-01-15,0700,303,,,715 FORMWALT ST SW,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Mechanicsville,V,33.735379999999999,-84.396090000000001
190150431,2019-01-15,2019-01-14,1500,2019-01-15,0730,209,,,700 MOUNTAIN DR NE,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,North Buckhead,B,33.866770000000002,-84.364230000000006
190150465,2019-01-15,2019-01-14,1730,2019-01-15,0750,210,,,3308 FERNCLIFF PL,Unknown,20,LARCENY-FROM VEHICLE,0640,2305,Pine Hills,B,33.845359999999999,-84.355739999999997
190150536,2019-01-15,2019-01-14,1930,2019-01-15,0800,208,,,3558 PIEDMONT RD NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Buckhead Forest,B,33.850619999999999,-84.379949999999994
190150653,2019-01-15,2019-01-15,0440,2019-01-15,0450,503,,,1101 JUNIPER ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.784649999999999,-84.382099999999994
190150761,2019-01-15,2019-01-14,2200,2019-01-15,0957,402,,A4,1400 DONNELLY AVE SW @DONNELLY GARDEN APT,Morning Watch,26,LARCENY-FROM VEHICLE,0640,2305,West End,T,33.736620000000002,-84.432299999999998
190150763,2019-01-15,2019-01-14,1900,2019-01-15,0958,208,,,3558 PIEDMONT RD NE,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,South Tuxedo Park,B,33.852049999999998,-84.384010000000004
190150799,2019-01-15,2019-01-14,1033,2019-01-15,1000,507,,,360 MARIETTA ST NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.762689999999999,-84.397019999999998
190150853,2019-01-15,2019-01-14,2315,2019-01-15,0130,501,,,1058 HOWELL MILL RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.783450000000002,-84.411900000000003
190151069,2019-01-15,2019-01-15,0745,2019-01-15,1210,204,,,530 PERMALUME PL NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Underwood Hills,D,33.80433,-84.42998
190151109,2019-01-15,2019-01-14,2130,2019-01-15,0800,604,,,115 HILLIARD ST SE,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Sweet Auburn,M,33.751820000000002,-84.376959999999997
190151121,2019-01-15,2019-01-15,1100,2019-01-15,1240,108,,,127 ELLENDALE LN NW,Day Watch,13,LARCENY-FROM VEHICLE,0640,2305,Harvel Homes Community,J,33.75873,-84.465980000000002
190151229,2019-01-15,2019-01-15,1200,2019-01-15,1400,502,,,330 ROBIN HOOD RD NE,Day Watch,20,LARCENY-FROM VEHICLE,0640,2305,Sherwood Forest,E,33.800669999999997,-84.380780000000001
190151278,2019-01-15,2019-01-15,1330,2019-01-15,1400,507,,,570 MARIETTA ST NW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.76867,-84.398529999999994
190151293,2019-01-15,2019-01-15,1221,2019-01-15,1411,501,,,1016 HOWELL MILL RD NW,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.781829999999999,-84.412440000000004
190151441,2019-01-15,2019-01-10,0800,2019-01-15,1530,207,,,1860 PEACHTREE RD NW,Evening Watch,99,LARCENY-FROM VEHICLE,0640,2305,Ardmore,E,33.805860000000003,-84.394390000000001
190151483,2019-01-15,2019-01-14,1600,2019-01-15,0200,508,,,267 MARIETTA ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Downtown,M,33.760710000000003,-84.394689999999997
190151568,2019-01-15,2019-01-15,1510,2019-01-15,1610,201,,,1284 W PACES FERRY RD NW ,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,West Paces Ferry/Northside,A,33.848619999999997,-84.428690000000003
190151721,2019-01-15,2019-01-15,1030,2019-01-15,1135,414,,210,3890 REDWINE RD SW,Day Watch,18,LARCENY-FROM VEHICLE,0640,2305,Princeton Lakes,P,33.661200000000001,-84.512460000000004
190152305,2019-01-15,2019-01-15,2000,2019-01-15,2100,505,,,800 PEACHTREE ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,0640,2305,Midtown,E,33.77655,-84.384780000000006
190152390,2019-01-15,2019-01-15,2125,2019-01-15,2220,202,,,3652 ROSWELL RD NW @LANDMARK DINER,Unknown,18,LARCENY-FROM VEHICLE,0640,2305,Tuxedo Park,A,33.854089999999999,-84.383009999999999
190152404,2019-01-15,2019-01-15,2000,2019-01-16,2300,501,,,976 BRADY AVE NW,Morning Watch,18,LARCENY-FROM VEHICLE,0640,2305,Home Park,E,33.781269999999999,-84.413309999999996
190152483,2019-01-15,2019-01-15,1900,2019-01-15,2349,305,,706,201 MOURY AVE SW,Morning Watch,13,LARCENY-FROM VEHICLE,0640,2305,The Villages at Carver,Y,33.716909999999999,-84.392759999999996
190150757,2019-01-15,2019-01-15,0700,2019-01-15,0930,605,,,519 MEMORIAL DR SE,Day Watch,,LARCENY-NON VEHICLE,0670,2308,Grant Park,W,33.74615,-84.370829999999998
190152366,2019-01-15,2019-01-15,2100,2019-01-15,2120,411,,,3030 HEADLAND DR SW,Evening Watch,12,LARCENY-NON VEHICLE,0670,2308,Greenbriar,R,33.688409999999998,-84.48742
190150280,2019-01-15,2019-01-15,0410,2019-01-15,0415,612,,,1668 EASTLAND RD SE,Morning Watch,23,LARCENY-NON VEHICLE,0630,2303,East Atlanta,W,33.718980000000002,-84.330380000000005
190151039,2019-01-15,2019-01-15,1155,2019-01-15,1155,210,,,3393 PEACHTREE RD NE @LENOX MALL,Day Watch,8,LARCENY-NON VEHICLE,0630,2303,Lenox,B,33.846760000000003,-84.362120000000004
